"","Census.Blockgroup","Children","Elderly","NonWhite","Poverty","Education","English","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingViolations","Homeless","LivAlone","FloodHealthIndex","FloodHealthIndex_Quintiles"
"1",60759809001,0.072957122,8.04e-10,0.599175,0.356678376,0.996079927,0.150558628,-6,0.182261,0.035771,0.220584,0.3652,0.151339,0.133608319,0.0141093,0.0175025,0.480591116,84.819,5
"2",60750201001,0.079893002,0.124000003,0.651,0.50970601,0.724000036,0.232000002,7.83292,0,0.0205164,0.160115,0.620535,0.105741,0.238000005,0.0102406,0.0158921,0.522000022,83.486,5
"3",60750117001,0.027149001,0.103000001,0.697,0.378595003,0.862000015,0.171000001,-1.99906,0.106609,0.00532113,0.014068,0.985924,0.008008,0.187000001,0.0395622,0.0049374,0.635000007,83.4791,5
"4",60750178021,0.084215,0.088,0.584,0.327362,0.843,0.119,-5.96629,0.0645794,0.0241664,0.149856,0.540699,0.095802,0.229,0.00704366,0.0192683,0.427,82.4925,5
"5",60750125012,0.09533151,0.221999068,0.726001,0.79475029,0.69499739,0.202999258,7.13278,0,0.00410501,0.155,0.637499,0.129672,0.424997971,0.0137255,0.0146184,0.73199689,81.8061,5
"6",60750176011,0.109834,0.141,0.733,0.550862,0.806,0.117,10.6969,0,0.00862461,0.160094,0.620594,0.105831,0.227,0.17094,0.0192683,0.609,81.7994,5
"7",60750201003,0.079893,0.124,0.651,0.509706,0.724,0.232,5.81684,0,0.028468,0.159985,0.618836,0.105438,0.238,0.00968738,0.0032195,0.522,81.506,5
"8",60750101001,0.057516658,0.19751667,0.557799,0.327556339,0.87850698,0.18474196,-7.52577,0.228203,0.00314665,0.051173,0.223352,0.040437,0.12971244,0.00454545,0.0048488,0.51688442,81.1858,5
"9",60750232002,0.255127661,0.100990574,0.943005,0.427604838,0.709933071,0.091991233,-6,0.102409,0.0151036,0.231903,0.385638,0.161088,0.107989804,0.0062182,0.017613,0.265974876,80.8657,5
"10",60750201002,0.079893085,0.124000121,0.650999,0.509706339,0.724000928,0.232000082,13.9179,0,0.0137591,0.160125,0.6205,0.105693,0.238000184,0.0115778,0.0032195,0.522000531,80.8327,5
"11",60750124012,0.11706,0.096,0.781,0.755098,0.683,0.288,46.1449,0,0.00636154,0.129919,0.527672,0.099502,0.223,0.013036,0.0192683,0.551,80.8061,5
"12",60750178012,0.018917,0.554,0.741,0.577931,0.64,0.535,-4.2587,0.0691119,0.00908376,0.099,0.1455,0.046817,0.452,0.000462321,0.0192683,0.678,80.5259,5
"13",60750612001,0.207265009,0.105,0.917,0.503776043,0.636000119,0.220000018,0.851755,0.000183621,0.00701462,0.232,0.3858,0.161156,0.090000016,0.00845712,0.017613,0.264000057,80.1859,5
"14",60750180001,0.04230103,0.050000196,0.602,0.299615246,0.864000461,0.04800021,-5.3631,0.348208,0.0347239,0.099,0.145501,0.046817,0.134000159,0.00303306,0.0192683,0.571000317,80.179,5
"15",60750125021,0.043981,0.25,0.868,0.725127,0.57,0.419,35.2041,0,0.00600325,0.154995,0.637475,0.129667,0.327,0.00670196,0.0192683,0.673,79.8128,5
"16",60750176015,0.109834,0.141,0.733,0.550862,0.806,0.117,10.0642,0,0.00402495,0.160068,0.620689,0.105959,0.227,0.00698324,0.0192683,0.609,79.1461,5
"17",60750177002,0.084039012,0.09700002,0.565,0.326481075,0.783000158,0.085000024,3.85416,0,0.155139,0.156917,0.582542,0.099887,0.158000035,0.0186841,0.0102643,0.451000115,78.8193,5
"18",60750124011,0.11706,0.096,0.781,0.755098,0.683,0.288,55.3915,0,0.00724379,0.129732,0.526854,0.099277,0.223,0.00862999,0.0192683,0.551,78.8128,5
"19",60750234001,0.300350376,0.115999764,0.964,0.629357302,0.694998904,0.155999604,-0.903518,0.0177518,0.0102606,0.232,0.3858,0.161156,0.14899963,0.00851257,0.017613,0.168999886,78.1992,5
"20",60750177001,0.084039089,0.097000051,0.565,0.326481246,0.783000706,0.085000052,2.04311,0,0.0361009,0.15677,0.580795,0.09961,0.158000076,0.00986611,0.013468,0.45100034,78.1593,5
"21",60750180002,0.042301035,0.049999984,0.602,0.299614576,0.863999109,0.048000094,-5.63326,0.0825639,0.0500197,0.159986,0.619417,0.105559,0.133999778,0.00226347,0.0192683,0.570999012,77.8525,5
"22",60750230011,0.158266108,0.179000039,0.946,0.496577361,0.619000855,0.235000154,5.01168,0,0.0310967,0.231528,0.384944,0.160818,0.107000111,0.00486381,0.0175492,0.167000361,77.2193,5
"23",60750161001,0.121086637,0.26999919,0.747001,0.631202106,0.815997552,0.330999007,60.1828,0,0.0207141,0.154969,0.637362,0.129636,0.232999301,0.00372671,0.0037988,0.518998443,76.5394,5
"24",60750234002,0.300343903,0.11599726,0.964001,0.629343956,0.694983701,0.155996313,-5.60678,0.0802676,0.010397,0.231982,0.38577,0.161143,0.148996456,0.00539127,0.017613,0.168996027,76.2192,5
"25",60750611003,0.135919359,0.28800288,0.958,0.800365004,0.36300363,0.71500715,21.2992,0,0.00953898,0.064,0.20214,0.050322,0.16100161,0.00537634,0.0049374,0.44300443,75.8527,5
"26",60750201004,0.079892839,0.123999713,0.651,0.509704649,0.723998656,0.231999301,13.3651,0,0.00203913,0.145435,0.446513,0.079031,0.237999333,0.0106317,0.0032195,0.521998794,75.4995,5
"27",60750208001,0.088483,0.102,0.695,0.42737,0.716,0.19,13.4626,0,0.0420492,0.139,0.3703,0.067351,0.111,0.00468823,0.0032195,0.402,74.546,5
"28",60750161003,0.121087,0.27,0.747,0.631204,0.816,0.331,76.5,0,0.0701956,0.12109,0.232106,0.054658,0.233,0.00338696,0.0037988,0.519,74.5394,5
"29",60750176013,0.109834004,0.141000009,0.733,0.550862032,0.806000028,0.117000008,13.3595,0,0.000784223,0.160081,0.620643,0.105897,0.227000017,0.0100975,0.0192683,0.609000029,74.4729,5
"30",60750161002,0.121087,0.27,0.747,0.631204,0.816,0.331,73,0,0.0285327,0.110276,0.350448,0.075797,0.233,0.00213129,0.0037988,0.519,74.2194,5
"31",60750101002,0.058531017,0.201000034,0.55,0.333333054,0.894000142,0.188000016,-4.97354,0.0902349,0.0029272,0.05787,0.21339,0.045737,0.132000013,0.00275755,0.0049374,0.52600006,74.1993,5
"32",60750124022,0.070143473,0.119999075,0.591003,0.447459567,0.94899287,0.144998858,40.4319,0,0.00296698,0.155,0.6375,0.129672,0.208998376,0.00843486,0.0192682,0.690994771,74.1395,5
"33",60759806001,0.11613137,0.140675847,0.932087,0.450007536,0.715021428,0.034926448,-42,0.351565,0.000888618,0.23018,0.382773,0.159891,0.092166952,0.00139179,0.0173221,0.266799029,73.9059,5
"34",60750612002,0.207265099,0.105000008,0.917,0.503776419,0.63600113,0.22000017,7.47451,0,0.0063782,0.232,0.3858,0.161156,0.090000153,0.00948185,0.017613,0.264000539,73.5194,5
"35",60750264022,0.185283,0.165,0.91,0.178459,0.823,0.167,51.4698,0,0.00584931,0.112506,0.169016,0.075385,0.101,0.00888611,0.017613,0.216,62.8595,5
"36",60750125022,0.04398078,0.24999875,0.868001,0.725123374,0.56999715,0.418997905,32.5967,0,0.00193155,0.155,0.6375,0.129674,0.326998365,0.0021164,0.0192683,0.672996635,73.1862,5
"37",60750208003,0.088482823,0.101999796,0.695001,0.427369145,0.715998568,0.18999962,28.7876,0,0.00723333,0.139,0.3703,0.067351,0.110999778,0.00947258,0.0032195,0.401999196,73.1861,5
"38",60750178011,0.018917,0.554,0.741,0.577931,0.64,0.535,-0.392771,0,1.2271e-05,0.159297,0.616605,0.105043,0.452,0.00384442,0.0192683,0.678,73.1729,5
"39",60750607002,0.088841004,0.063000005,0.621,0.223175027,0.959000079,0.138000004,-1.99789,0.0933219,0.0628603,0.131735,0.401618,0.078483,0.049000012,0.00980391,0.017613,0.369000052,73.1725,5
"40",60750176014,0.109834104,0.141000177,0.732999,0.550862661,0.806001402,0.117000214,24.4763,0,0.00115384,0.160085,0.620633,0.105882,0.227000309,0.00296861,0.0192683,0.609001021,71.8462,5
"41",60750123011,0.059776911,0.330999431,0.692001,0.738546093,0.690999675,0.330999548,30.7125,0,0,0.155,0.6375,0.129674,0.362999424,0.00934374,0.0119301,0.663999446,71.813,5
"42",60750161004,0.121086975,0.269999332,0.747,0.631202639,0.81599973,0.330998953,90.2893,0,0.0426114,0.12109,0.232084,0.054654,0.232999458,0.00165563,0.0037988,0.518998864,71.2261,5
"43",60750208002,0.088483,0.102,0.695,0.42737,0.716,0.19,15.3961,0,0.00580859,0.139,0.3703,0.067351,0.111,0.00476425,0.0032195,0.402,71.2061,5
"44",60750176012,0.10983389,0.140999859,0.733,0.550861449,0.805999194,0.116999883,9.34156,0,0,0.160078,0.620657,0.105915,0.226999773,0.00733496,0.0192683,0.608999391,71.1463,5
"45",60750155002,0.068510927,0.336999197,0.519,0.389861105,0.858998661,0.223999417,99,0,0.0663649,0.121,0.231,0.054453,0.272999288,0.00221729,0.0037988,0.530999001,70.8861,5
"46",60750155003,0.068511235,0.337000286,0.518999,0.389862441,0.859002015,0.224000115,127.819,0,0.0103421,0.121,0.231,0.054453,0.273000149,0.00549726,0.003216,0.531000795,70.8595,5
"47",60750228021,0.133694337,0.1700017,0.663997,0.454451544,0.81600816,0.09600096,33.853,0,0.00722504,0.138747,0.368883,0.067222,0.15100151,0.0078696,0.017613,0.20800208,70.2061,5
"48",60750105002,0.086156565,0.266869689,0.40816,0.17155782,0.944383881,0.045298914,-5.6175,0.503456,0.00432662,0,0.29377,0,0.073856925,0.000743216,0.0048628,0.54161745,69.8791,5
"49",60750107001,0.094332847,0.242999529,0.798,0.559215729,0.539999453,0.608998295,34.0034,0,0.00129861,0.064,0.2043,0.050582,0.186999536,0.0154142,0.0049374,0.407999229,69.8329,5
"50",60750107003,0.094333,0.243,0.798,0.559217,0.54,0.609,32.079,0,0.00115145,0.064,0.2043,0.050582,0.187,0.0192351,0.0049374,0.408,69.8329,5
"51",60750159002,0.098201105,0.228000012,0.609,0.412794334,0.925000144,0.195000107,94.178,0,0.0481529,0.121,0.231,0.054453,0.140000135,0.00136674,0.0037988,0.506999934,69.2261,5
"52",60750123022,0.027006,0.083,0.594,0.508488,0.942,0.187,58.844,0,0.000604806,0.154514,0.634915,0.129138,0.134,0.00894188,0.0085435,0.69,69.1463,5
"53",60750122011,0.056162904,0.123999881,0.696,0.46153766,0.816999892,0.111999953,94.2689,0,0.00320096,0.079,0.3047,0.038247,0.218999235,0.0169711,0.0192682,0.593999851,69.1329,5
"54",60750264031,0.157428011,0.179373306,0.959812,0.509226113,0.662603032,0.33816279,5.71889,0,0.0121491,0.110508,0.16586,0.074023,0.092137108,0.00236407,0.017613,0.195056218,68.9127,5
"55",60750233001,0.187704055,0.107000021,0.925,0.265337108,0.706000135,0.310000026,6.85869,0,0.0205596,0.231784,0.385407,0.161001,0.071000026,0.00335345,0.017613,0.127000039,68.906,5
"56",60750230013,0.158266239,0.179000167,0.946,0.496577401,0.619000835,0.235000194,40.2072,0,0.00854089,0.231964,0.385735,0.16113,0.107000083,0.00141243,0.017613,0.167000148,68.5861,5
"57",60750479012,0.145159947,0.176667725,0.576196,0.253169125,0.897232263,0.080393734,-5.2389,0.0969352,0.00457584,0.043,0.126683,0.027114,0.115131392,0.00601374,0.0045809,0.315619518,68.5391,5
"58",60750117002,0.027150003,0.103000547,0.696999,0.378597086,0.862001006,0.170999606,2.20918,0,0.000200808,0.061773,0.580441,0.041035,0.187000522,0.0366636,0.0049376,0.635000504,68.4729,5
"59",60750604001,0.103426719,0.149885299,0.572953,0.309375813,0.753613237,0.112204637,-7,0.150102,0.00163051,0.079937,0.137991,0.039467,0.155746731,0.00212684,0.0002602,0.478125716,68.2592,5
"60",60750264032,0.160611312,0.183000183,0.959,0.519522215,0.676001187,0.345000209,19.16,0,0.00892812,0.112,0.1681,0.075022,0.09400012,0.00250627,0.017613,0.199000281,68.2394,5
"61",60750232001,0.255152048,0.101000034,0.943,0.427645061,0.710000217,0.092000035,0.165285,0,0.00606483,0.232,0.3858,0.161156,0.108000019,0.00688428,0.017613,0.266000044,68.1927,5
"62",60750257021,0.216905151,0.150000086,0.906,0.424902214,0.593000569,0.18700025,39.0465,0,0.0456571,0.112378,0.168785,0.075294,0.066000057,0.0051716,0.0061946,0.087000102,67.8927,5
"63",60750125011,0.095332,0.222,0.726,0.794754,0.695,0.203,28.3296,0,0,0.155,0.637497,0.129672,0.425,0.00209974,0.0192683,0.732,67.853,5
"64",60750178022,0.084215,0.088,0.584,0.327362,0.843,0.119,7.91903,0,0.000990721,0.160125,0.6205,0.105693,0.229,0.0123267,0.0192683,0.427,67.8129,5
"65",60750264011,0.174382105,0.165000074,0.96,0.435034323,0.650000333,0.314000125,46.0526,0,0.00841007,0.112,0.1681,0.075022,0.109000078,0.00191402,0.017613,0.167000117,67.2461,5
"66",60750208004,0.088483,0.102,0.695,0.42737,0.716,0.19,35.7277,0,0.00184849,0.139,0.3703,0.067351,0.111,0.00520569,0.0032195,0.402,67.2062,5
"67",60750123012,0.059776354,0.330996192,0.692003,0.7385408,0.690995431,0.330997615,60.0299,0,0,0.154673,0.636068,0.129281,0.362996311,0.00264971,0.0192683,0.663995488,67.1797,5
"68",60750168021,0.03857908,0.078999838,0.422001,0.252452814,0.90299874,0.03999992,39.8524,0,0.00641991,0.155075,0.637252,0.129325,0.124999678,0.00581395,0.0037988,0.556999354,66.8461,5
"69",60750615002,0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0,0,0.020667,0.202943,0.009773,0.081,0.00371829,0.0192683,0.474,42.5196,2
"70",60750113001,0.10039173,0.311999169,0.811001,0.567842445,0.49699897,0.486998592,82.2489,0,0.00192379,0.064,0.15497,0.044665,0.229999366,0.0102083,0.0049374,0.391999079,66.8396,5
"71",60750106002,0.0936731,0.180000157,0.712999,0.579421193,0.756001053,0.335000092,11.3461,0,0,0.063905,0.204441,0.050507,0.139000085,0.014038,0.0049374,0.481000537,66.8263,5
"72",60750122021,0.068204095,0.090000208,0.675999,0.576811802,0.834001652,0.229000229,85.2266,0,0.00233038,0.079,0.3047,0.038247,0.205000229,0.00691293,0.017743,0.540001184,66.8196,5
"73",60750124021,0.070144007,0.12000001,0.591,0.447463038,0.949000055,0.145000008,31.2717,0,0,0.155,0.637499,0.129672,0.209000015,0.00680903,0.0192683,0.691000042,66.813,5
"74",60750160001,0.038009015,0.23000002,0.502,0.273903129,0.964000187,0.103000051,57.8595,0,0.00079063,0.122317,0.494384,0.090357,0.158000046,0.00427866,0.0037988,0.586000121,66.5263,5
"75",60750104001,0.08983914,0.142000279,0.434999,0.173963441,0.950001161,0.083000132,2.67431,0,0.0208879,0.064,0.2043,0.050582,0.077000105,0.00853414,0.0049374,0.48500049,66.4993,5
"76",60750162001,0.081797042,0.070000088,0.412,0.322965228,0.977000346,0.036000107,48.0136,0,0.0627237,0.155,0.6375,0.129674,0.09100009,0.0107829,0.0037988,0.642000233,66.4927,5
"77",60750202002,0.082187,0.117,0.485,0.328246,0.898,0.079,28.0016,0,0.00859612,0.160125,0.6205,0.105693,0.178,0.00535373,0.0021589,0.514,66.2061,5
"78",60750611001,0.13591796,0.287999942,0.958,0.800356632,0.363000522,0.714999511,0.328464,0,0.000993458,0.011723,0.285067,0.009263,0.160999957,0.00865801,0.0049374,0.443000094,66.1662,5
"79",60750254032,0.1665058,0.126001332,0.792998,0.366493793,0.820008853,0.177001817,9.30935,0,0.0907231,0.138619,0.368079,0.067337,0.123001265,0.00298198,0.0032195,0.19600209,65.926,5
"80",60750610001,0.254396744,0.098409634,0.887674,0.129086745,0.859841504,0.131212779,-6,0.116232,0.003804,0.209956,0.345823,0.145336,0.070576605,0.00328484,0.0175348,0.18389679,65.8991,5
"81",60750258002,0.215145056,0.14000005,0.892,0.426196054,0.703000248,0.18600005,54.9599,0,0.0106334,0.112362,0.168757,0.075282,0.11200003,0.00425713,0.0142216,0.212000065,65.8861,5
"82",60750229032,0.146915855,0.109999892,0.681,0.317454686,0.898999117,0.063999936,-6.29274,0,0.0154046,0.138884,0.369636,0.067292,0.097999903,0.00576576,0.0175685,0.270999733,65.866,5
"83",60750264012,0.174381826,0.164999835,0.96,0.435033565,0.64999935,0.313999686,46.0846,0,0.003005,0.112,0.1681,0.075022,0.108999891,0.00284252,0.017613,0.166999833,65.2395,5
"84",60750106003,0.093673,0.18,0.713,0.579421,0.756,0.335,55.8844,0,0,0.064,0.2043,0.050582,0.139,0.0136649,0.0049374,0.481,65.1597,5
"85",60750229012,0.203622593,0.070999858,0.752001,0.422372155,0.705998588,0.202999594,26.8071,0,0.011389,0.139,0.3703,0.067351,0.11499977,0.00479754,0.0032195,0.241999516,64.8994,5
"86",60750123021,0.02700627,0.08300083,0.593996,0.508493085,0.94200942,0.18700187,80.9116,0,0,0.117026,0.471215,0.083992,0.13400134,0.0109138,0.0121252,0.6900069,64.8064,5
"87",60750352012,0.154991929,0.126877973,0.673314,0.218689674,0.851181347,0.111892392,-5.0342,0.1198,0.0194161,0.048692,0.089413,0.027249,0.081921215,0.00272387,0.0018744,0.245763633,64.599,5
"88",60750229033,0.146915425,0.109999571,0.681001,0.317453752,0.898996499,0.063999747,-1.36219,0,0.0109497,0.139,0.3703,0.067351,0.097999617,0.00696622,0.0032195,0.270998938,64.546,5
"89",60750607001,0.084950475,0.060241104,0.637597,0.21340172,0.917003472,0.131956704,-9.19874,0.392933,0.0217367,0.026926,0.040262,0.012786,0.046854192,0.000363328,0.0190468,0.352840752,64.219,5
"90",60750121002,0.009804032,0.108999977,0.490001,0.371855624,0.897999023,0.121999815,74.4042,0,0.000223484,0.109785,0.363624,0.083343,0.108999823,0.0102936,0.0049374,0.598999513,64.153,5
"91",60750257012,0.185496028,0.154000018,0.79,0.261538042,0.660000138,0.162000019,5.05103,0,0.0842673,0.11214,0.168461,0.075104,0.082000013,0.0012747,0.0032195,0.18700003,63.9393,5
"92",60750257022,0.216905027,0.150000031,0.906,0.424902085,0.593000106,0.18700004,17.5707,0,0.00441322,0.112646,0.169272,0.075486,0.066000018,0.00389963,0.0066462,0.087000028,63.9061,5
"93",60750231031,0.452209426,0.034994234,0.926012,0.84001152,0.740878013,0.084986004,-6,0.266661,0.00125631,0.231977,0.385762,0.16114,0.125979249,0.00102171,0.017613,0.290952088,63.8992,5
"94",60750105001,0.086091891,0.266669311,0.408605,0.1714292,0.943674898,0.045265076,-9.12355,0.215732,0.000270616,5e-06,0.299187,4e-06,0.073801522,0.00231711,0.0048573,0.541210861,63.8726,5
"95",60750107004,0.094333,0.243,0.798,0.559217,0.54,0.609,61.4258,0,0,0.064,0.2043,0.050582,0.187,0.00951391,0.0049374,0.408,63.8397,5
"96",60750106001,0.093673,0.18,0.713,0.579421,0.756,0.335,83.3807,0,0,0.064,0.2043,0.050582,0.139,0.0153509,0.0049374,0.481,63.8264,5
"97",60750611002,0.135918,0.288,0.958,0.800357,0.363,0.715,14.0666,0,0,0.063907,0.099926,0.037973,0.161,0.0120092,0.0049374,0.443,63.8263,5
"98",60750122012,0.056163667,0.1239993,0.696002,0.461540716,0.816996064,0.112002061,70.6417,0,0,0.079,0.3047,0.038247,0.218999479,0.012685,0.0192683,0.593997867,63.7997,5
"99",60750354001,0.133026982,0.138966573,0.640087,0.246457738,0.796808285,0.162960771,-5,0.0942422,0.0139764,0.064259,0.1077,0.025215,0.117971637,0.00275027,0.0018757,0.260937329,63.5992,5
"100",60750228022,0.133693135,0.17000013,0.663999,0.454447213,0.816001079,0.09600004,37.951,0,0.00346149,0.138871,0.36958,0.067285,0.151000097,0.00215471,0.0140072,0.208000386,63.5795,5
"101",60750209002,0.139742,0.094,0.661,0.464475,0.804,0.181,35.3238,0,0.00251554,0.139,0.3703,0.067351,0.12,0.00646552,0.0032195,0.288,63.5462,5
"102",60750264042,0.211150888,0.113213448,0.981456,0.424132711,0.679280688,0.207883314,29.5647,0,0.0136077,0.109437,0.164253,0.073306,0.094669866,0.00156863,0.017613,0.147372678,63.2594,5
"103",60750107002,0.094333,0.243,0.798,0.559217,0.54,0.609,81.3358,0,0,0.064,0.2043,0.050582,0.187,0.0171603,0.0049374,0.408,63.1664,5
"104",60750162003,0.081796755,0.06999979,0.412002,0.322964031,0.976997069,0.035999892,53.8268,0,0.00975911,0.155,0.6375,0.129674,0.090999727,0.00861731,0.0037988,0.641998074,63.1661,5
"105",60750229013,0.203623,0.071,0.752,0.422373,0.706,0.203,29.0997,0,0.00938619,0.139,0.3703,0.067351,0.115,0.00320233,0.0032195,0.242,62.9194,5
"106",60750264041,0.213370194,0.114403175,0.981262,0.428590665,0.686419694,0.210067933,54.5295,0,0.0109524,0.112,0.1681,0.075022,0.09566484,0.00396826,0.017613,0.148921519,62.9061,5
"107",60750228032,0.151459,0.068,0.704,0.342664,0.789,0.183,21.83,0,0.00825946,0.139,0.3703,0.067351,0.09,0.00512821,0.0032195,0.238,62.8994,5
"108",60759805011,0.12705903,0.222000029,0.9,0.643529051,0.637000137,0.352000033,94.9613,0,0.00138564,0.110656,0.166967,0.07367,0.200000018,0.000855798,0.0112762,0.307000032,62.5663,5
"109",60750229022,0.092276,0.094,0.675,0.25935,0.808,0.064,24.1614,0,0.00763633,0.139,0.3703,0.067351,0.101,0.00697674,0.0032195,0.169,62.5594,5
"110",60750124023,0.070143855,0.119999569,0.591002,0.44746209,0.948996456,0.144999781,63.1238,0,0,0.117082,0.47146,0.084059,0.208999347,0.00464157,0.0192682,0.690997514,62.4997,5
"111",60750202003,0.082187027,0.117000032,0.485,0.328246062,0.898000342,0.079000017,29.806,0,0.00143536,0.14961,0.495961,0.086608,0.178000027,0.00690845,0.0021589,0.514000144,62.1929,5
